Relatorio de Producao x Defeitos;;;;;;;;;;;;;;
out/21;Producao:;;;;;;;;;;;;;
Data;Estab;Grupo Maquina;Centro Trabalho;Desc. Centro Trabalho;Defeito;Item;Un;Fornec;Nome Forn.;Qtde.;PPM;R$ Defeito;Refer.;Narrativa
08/10/2021;18;Vitrum   ;201;Aplica‡Æo de Pel¡cula                   ;800;18102003905;UN;55799;CEBRACE     ;2;0;125,6;        ;Bolha                                   
08/10/2021;18;Vitrum   ;201;Aplica‡Æo de Pel¡cula                   ;800;18102004405;UN;55799;CEBRACE     ;1;0;63,75;        ;Bolha                                   
08/10/2021;18;Vitrum   ;201;Aplica‡Æo de Pel¡cula                   ;800;18102110405;UN;55799;CEBRACE     ;1;0;104,64;        ;Deformação                              
08/10/2021;18;Vitrum   ;201;Aplica‡Æo de Pel¡cula                   ;800;18102111405;UN;55799;CEBRACE     ;1;0;121,27;        ;Bolha                                   
08/10/2021;18;Vitrum   ;201;Aplica‡Æo de Pel¡cula                   ;800;18102115605;UN;55799;CEBRACE     ;1;0;196,86;        ;Bolha                                   
08/10/2021;18;Vitrum   ;201;Aplica‡Æo de Pel¡cula                   ;800;18102115727;UN;6523;LAPIDA€ÇO   ;2;0;994,24;        ;Bolha                                   
08/10/2021;18;Vitrum   ;201;Aplica‡Æo de Pel¡cula                   ;800;18102154705;UN;55799;CEBRACE     ;1;0;0;        ;Bolha                                   
08/10/2021;18;Vitrum   ;201;Aplica‡Æo de Pel¡cula                   ;800;18901285505;UN;55799;CEBRACE     ;1;0;111,37;        ;Bolha                                   
07/10/2021;18;Vitrum   ;206;Aplica‡Æo de Fita                       ;800;18800001705;UN;6523;LAPIDA€ÇO   ;1;0;111,37;        ;Bolha                                   
;;;;;;;;TOTAL;54;0;6.584,58;;;
