Relatorio de Producao x Defeitos
10/2021 ;Producao:;;
Data;Estab;Grupo Maquina;Centro Trabalho;Desc. Centro Trabalho;Defeito;Item;Un;Fornec;Nome Forn.;Qtde.;PPM;R$ Defeito;Refer.;Narrativa
20/10/2021;18   ;Vitrum   ;201             ;Aplica‡Æo de Pel¡cula                   ;800;18702220005     ;UN;   55779;GUARDIAN    ;      1,0000;              0,00000;     27,25;        ;Bolha                                   
20/10/2021;18   ;Vitrum   ;201             ;Aplica‡Æo de Pel¡cula                   ;800;18702222005     ;UN;    6523;LAPIDA€ÇO   ;      1,0000;              0,00000;     27,87;        ;Bolha                                   
20/10/2021;18   ;Vitrum   ;201             ;Aplica‡Æo de Pel¡cula                   ;800;18702238005     ;UN;   55779;GUARDIAN    ;      1,0000;              0,00000;     39,43;        ;Bolha                                   
20/10/2021;18   ;Vitrum   ;201             ;Aplica‡Æo de Pel¡cula                   ;800;18702249005     ;UN;   55779;GUARDIAN    ;      1,0000;              0,00000;     53,01;        ;Bolha                                   
20/10/2021;18   ;Vitrum   ;201             ;Aplica‡Æo de Pel¡cula                   ;800;18702266005     ;UN;   55779;GUARDIAN    ;      1,0000;              0,00000;     51,92;        ;Bolha                                   
20/10/2021;18   ;Vitrum   ;201             ;Aplica‡Æo de Pel¡cula                   ;800;18702315005     ;UN;    6523;LAPIDA€ÇO   ;      1,0000;              0,00000;    135,82;        ;Bolha                                   
20/10/2021;18   ;Vitrum   ;201             ;Aplica‡Æo de Pel¡cula                   ;800;18702319005     ;UN;    6523;LAPIDA€ÇO   ;      1,0000;              0,00000;    157,41;        ;Bolha                                   
21/10/2021;18   ;Vitrum   ;201             ;Aplica‡Æo de Pel¡cula                   ;800;18102000205     ;UN;    6523;LAPIDA€ÇO   ;      1,0000;              0,00000;     41,75;        ;Bolha                                   
21/10/2021;18   ;Vitrum   ;201             ;Aplica‡Æo de Pel¡cula                   ;800;18102115405     ;UN;    6523;LAPIDA€ÇO   ;      1,0000;              0,00000;    193,21;        ;Bolha                                   
21/10/2021;18   ;Vitrum   ;201             ;Aplica‡Æo de Pel¡cula                   ;800;18702312005     ;UN;    6523;LAPIDA€ÇO   ;      1,0000;              0,00000;    117,39;        ;Bolha                                   
22/10/2021;18   ;Vitrum   ;201             ;Aplica‡Æo de Pel¡cula                   ;800;18700007305     ;UN;   55779;GUARDIAN    ;      1,0000;              0,00000;    136,39;        ;Bolha                                   
22/10/2021;18   ;Vitrum   ;201             ;Aplica‡Æo de Pel¡cula                   ;800;18702058005     ;UN;   55779;GUARDIAN    ;      1,0000;              0,00000;     17,77;        ;Bolha                                   
22/10/2021;18   ;Vitrum   ;201             ;Aplica‡Æo de Pel¡cula                   ;800;18702195005     ;UN;   55779;GUARDIAN    ;      1,0000;              0,00000;     13,16;        ;Bolha                                   
22/10/2021;18   ;Vitrum   ;201             ;Aplica‡Æo de Pel¡cula                   ;800;18702207005     ;UN;   55779;GUARDIAN    ;      1,0000;              0,00000;     30,69;        ;Bolha                                   
22/10/2021;18   ;Vitrum   ;201             ;Aplica‡Æo de Pel¡cula                   ;800;18702232005     ;UN;   55779;GUARDIAN    ;      2,0000;              0,00000;     88,08;        ;Bolha                                   
22/10/2021;18   ;Vitrum   ;201             ;Aplica‡Æo de Pel¡cula                   ;800;18702235005     ;UN;   55779;GUARDIAN    ;      2,0000;              0,00000;     72,30;        ;Bolha                                   
22/10/2021;18   ;Vitrum   ;201             ;Aplica‡Æo de Pel¡cula                   ;800;18702238005     ;UN;    6523;LAPIDA€ÇO   ;      2,0000;              0,00000;     78,86;        ;Bolha                                   
22/10/2021;18   ;Vitrum   ;201             ;Aplica‡Æo de Pel¡cula                   ;800;18702241005     ;UN;   55779;GUARDIAN    ;      1,0000;              0,00000;     52,51;        ;Bolha                                   
22/10/2021;18   ;Vitrum   ;201             ;Aplica‡Æo de Pel¡cula                   ;800;18702248005     ;UN;    6523;LAPIDA€ÇO   ;      1,0000;              0,00000;     49,19;        ;Bolha                                   
22/10/2021;18   ;Vitrum   ;201             ;Aplica‡Æo de Pel¡cula                   ;800;18702308005     ;UN;   55779;GUARDIAN    ;      2,0000;              0,00000;    205,50;        ;Bolha                                   
22/10/2021;18   ;Vitrum   ;201             ;Aplica‡Æo de Pel¡cula                   ;800;18702312005     ;UN;   55779;GUARDIAN    ;      1,0000;              0,00000;    117,39;        ;Bolha                                   
22/10/2021;18   ;Vitrum   ;201             ;Aplica‡Æo de Pel¡cula                   ;800;18702316005     ;UN;   55779;GUARDIAN    ;      1,0000;              0,00000;    141,80;        ;Bolha                                   
22/10/2021;18   ;Vitrum   ;201             ;Aplica‡Æo de Pel¡cula                   ;800;18702317005     ;UN;   55779;GUARDIAN    ;      2,0000;              0,00000;    294,38;        ;Bolha                                   
22/10/2021;18   ;Vitrum   ;201             ;Aplica‡Æo de Pel¡cula                   ;800;18702319005     ;UN;   55779;GUARDIAN    ;      2,0000;              0,00000;    314,82;        ;Bolha                                   
25/10/2021;18   ;Vitrum   ;201             ;Aplica‡Æo de Pel¡cula                   ;800;18102004405     ;UN;   55779;GUARDIAN    ;      1,0000;              0,00000;     56,38;        ;Bolha                                   
25/10/2021;18   ;Vitrum   ;201             ;Aplica‡Æo de Pel¡cula                   ;800;18102110605     ;UN;    6523;LAPIDA€ÇO   ;      1,0000;              0,00000;    103,08;        ;Bolha                                   
25/10/2021;18   ;Vitrum   ;201             ;Aplica‡Æo de Pel¡cula                   ;800;18102154927     ;UN;   55779;GUARDIAN    ;      1,0000;              0,00000;    101,11;        ;Bolha                                   
25/10/2021;18   ;Vitrum   ;201             ;Aplica‡Æo de Pel¡cula                   ;800;18102410605     ;UN;    6523;LAPIDA€ÇO   ;      2,0000;              0,00000;    218,99;        ;Bolha                                   
25/10/2021;18   ;Vitrum   ;201             ;Aplica‡Æo de Pel¡cula                   ;800;18702112005     ;UN;    6523;LAPIDA€ÇO   ;      1,0000;              0,00000;     44,83;        ;Bolha                                   
25/10/2021;18   ;Vitrum   ;201             ;Aplica‡Æo de Pel¡cula                   ;800;18702116005     ;UN;    6523;LAPIDA€ÇO   ;      1,0000;              0,00000;     32,40;        ;Bolha                                   
25/10/2021;18   ;Vitrum   ;201             ;Aplica‡Æo de Pel¡cula                   ;800;18702208005     ;UN;    6523;LAPIDA€ÇO   ;      2,0000;              0,00000;     67,70;        ;Bolha                                   
25/10/2021;18   ;Vitrum   ;201             ;Aplica‡Æo de Pel¡cula                   ;800;18702235005     ;UN;    6523;LAPIDA€ÇO   ;      1,0000;              0,00000;     36,15;        ;Bolha                                   
25/10/2021;18   ;Vitrum   ;201             ;Aplica‡Æo de Pel¡cula                   ;800;18702239005     ;UN;   55779;GUARDIAN    ;      1,0000;              0,00000;     42,68;        ;Bolha                                   
27/10/2021;18   ;Vitrum   ;201             ;Aplica‡Æo de Pel¡cula                   ;800;18102004905     ;UN;    6523;LAPIDA€ÇO   ;      1,0000;              0,00000;     64,53;        ;Bolha                                   
27/10/2021;18   ;Vitrum   ;201             ;Aplica‡Æo de Pel¡cula                   ;800;18102111827     ;UN;   55799;CEBRACE     ;      1,0000;              0,00000;    397,25;        ;Bolha                                   
27/10/2021;18   ;Vitrum   ;201             ;Aplica‡Æo de Pel¡cula                   ;800;18102111927     ;UN;    6523;LAPIDA€ÇO   ;      1,0000;              0,00000;    433,56;        ;Bolha                                   
27/10/2021;18   ;Vitrum   ;201             ;Aplica‡Æo de Pel¡cula                   ;800;18102410605     ;UN;    6523;LAPIDA€ÇO   ;      1,0000;              0,00000;    109,49;        ;Bolha                                   
14/10/2021;18   ;Vitrum   ;203             ;Lavadora                                ;800;18800001205     ;UN;   55779;GUARDIAN    ;      7,0000;              0,00000;    109,49;        ;Bolha                                   
15/10/2021;18   ;Vitrum   ;203             ;Lavadora                                ;800;18702238005     ;UN;    6523;LAPIDA€ÇO   ;      4,0000;              0,00000;    157,72;        ;Bolha                                   
15/10/2021;18   ;Vitrum   ;203             ;Lavadora                                ;800;18702298005     ;UN;   55779;GUARDIAN    ;      4,0000;              0,00000;    405,68;        ;Bolha                                   
22/10/2021;18   ;Vitrum   ;203             ;Lavadora                                ;800;18102106827     ;UN;   55779;GUARDIAN    ;      6,0000;              0,00000;  1.542,78;        ;Bolha                                   
